Compañia,Desc. compañia,Auxiliar,Desc. auxiliar,Tercero,C.Costo,C.O. ,U.N.,Desc. Moneda alt.,Saldo inicial,Saldo final,Unnamed: 11,SCOA6DIG,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
240,FCP TC LATAM - COMPARTIMENTO E,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","3185518,44",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
240,FCP TC LATAM - COMPARTIMENTO E,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","3274587,0",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
240,FCP TC LATAM - COMPARTIMENTO E,513025010,ASESORIAS LEGALES Y/O JURIDICAS,,,1,99,PESOS,"0,0","116622538,0",,513025,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Asesoria Legal o Jurídica,,,
240,FCP TC LATAM - COMPARTIMENTO E,513095090,OTROS HONORARIOS,,,1,99,PESOS,"0,0","11388000,01",,513095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros honorarios,,,
240,FCP TC LATAM - COMPARTIMENTO E,513535010,POR REEXPRESION DE OTROS ACTIVOS,,,1,99,PESOS,"0,0","179499736,08",,513535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Reexpresion de Activos,,,
240,FCP TC LATAM - COMPARTIMENTO E,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","3429691,05",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
240,FCP TC LATAM - COMPARTIMENTO E,519095050,GASTOS REEMBOLSADOS,,,1,99,PESOS,"0,0","169296392,78",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
240,FCP TC LATAM - COMPARTIMENTO E,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","-3300463436,89",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
240,FCP TC LATAM - COMPARTIMENTO E,810505120,EMISORES EXTRANJEROS,,,1,99,PESOS,"63625920469,71","59976385928,68",,810505,,,,,,,,,
240,FCP TC LATAM - COMPARTIMENTO E,829595999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,,,1,99,DOLARES,"-147706525000,0","-138982120000,0",,829595,,,,,,,,,
240,FCP TC LATAM - COMPARTIMENTO E,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,,,1,99,PESOS,"147706525000,0","138982120000,0",,840505,,,,,,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505003,(FIR) DAVIVIENDA Cta No. 005069993474,,,1,99,PESOS,"611560,76","631612,87",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505004,(FIR) Bancolombia CTA AH 03151159060,,,1,99,PESOS,"501478557,86","1817502610,56",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505005,(FIR) Bancolombia CTA CTE 03164963055,,,1,99,PESOS,"12500381,82","81258146,46",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505006,(FIR) Bancolombia CTA CTE 03164961182,,,1,99,PESOS,"18964413,0","100000,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505008,(FIR) Occidente CTA AH 288857402,,,1,99,PESOS,"8455087,0","8744615,39",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505014,(FIR) Banco Popular Cta. 500804743994,,,1,99,PESOS,"8265683,92","8268938,23",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505017,(FIR) GNB SUDAMERIS CTA AH 91000023490,,,1,99,PESOS,"4730983665,0","910322647,75",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505018,(FIR) BANCO POPULAR CTA No. 500805563596,,,1,99,PESOS,"5314580,07","5495439,86",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505019,(FIR) BANCOLOMBIA CTA No. 69000008139,,,1,99,PESOS,"79222131,82","16014184,92",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,130205300,EMISORES  NACIONALES,,,1,99,PESOS,"11992503138,52","22991204233,85",,130205,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695001,(FIR) DAVIVIENDA Cta Cau No.005000311323,,,1,99,PESOS,"1225998,28","1219425,98",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695004,(LD) BCO DAVIVIENDA cta No.482800025215,,,1,99,PESOS,"200448,88","366768,39",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695008,(FIR) Occidente CTA CAU AH 288857402,,,1,99,PESOS,"-1428286,13","-1432016,91",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695012,(FIR) Bco de Bogota Cta. Aho 049316169,,,1,99,PESOS,"22105,38","21532,24",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695017,(FIR) Davivienda CTA AH 482800036030,,,1,99,PESOS,"6284,2","-1523,48",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695018,(FIR) BANCO POPULAR CTA No. 500805563596,,,1,99,PESOS,"6004,58","2337,88",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"800155413,0",,1,99,PESOS,"247000,0","247000,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"830136915,0",,1,99,PESOS,"2216467,8","2216467,8",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"860038933,0",,1,99,PESOS,"5942602,83","5942602,83",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"860518583,0",,1,99,PESOS,"3085600,0","3085600,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","887607,04",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,513095090,OTROS HONORARIOS,,,1,99,PESOS,"0,0","4636614,03",,513095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros honorarios,,,
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","5910789,62",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","-513702576,21",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,810505115,OTROS EMISORES NACIONALES,,,1,99,PESOS,"20131298,71","20131298,71",,810505,,,,,,,,,
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,810505205,EMISORES NACIONALES                     ,,,1,99,PESOS,"2989051072,7","2753856567,3",,810505,,,,,,,,,
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,,,1,99,PESOS,"16922436747,05","15922899375,44",,840505,,,,,,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,111505002,(BG) Bancolombia cta Ah No. 03196256902,,,1,99,PESOS,"117775575,93","59329815,79",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111505004,(BG) Davivienda cta aho No 005070376248,,,1,99,PESOS,"85649,68","0,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111505007,(BG) Occidente cta Aho No 288859887,,,1,99,PESOS,"523349473,6","155961290,95",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111505010,(BG) Bogotá cta aho No 049285885,,,1,99,PESOS,"418156,0","432562,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111505012,(DI) Bco Bogotá cta aho No 049335086,,,1,99,PESOS,"107734778,59","139315912,13",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111505014,(DI) Bancolombia cta Ah No. 69000008141,,,1,99,PESOS,"478304291,31","78480968,31",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111505018,BG) Davivienda cta ah No 482800017147,,,1,99,PESOS,"1240720,62","1281402,68",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111510002,(DI) Davivienda Panamá Cta: 10001015161,,,1,99,DOLARES,"59191383,71","56463166,45",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111510101,BANCOLOMBIA PANAMA CTA: 80100007496,,,1,99,DOLARES,"26693346,87","25034289,25",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111510130,ALL FUNDS CTA: 1150500576002,,,1,99,DOLARES,"28795409,05","2588718,23",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111510135,CITIBANK NEW YORK CTA: 27075000,,,1,99,DOLARES,"114341516,9","11915912,04",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,111510145,OCCIDENTAL BANK BARBADOS CTA: 509060,,,1,99,DOLARES,"28312518,96","51221383,19",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
302,FIC DIVERSIFICADO INTERNACIONAL,130210200,EMISORES EXTRANJEROS,,,1,99,DOLARES,"18650728444,14","18214242603,09",,130210,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
302,FIC DIVERSIFICADO INTERNACIONAL,135140200,OBLIGACION DE COMPRA TITULOS,,,1,99,DOLARES,"-1895580886,17","0,0",,135140,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,,,,Inversiones,
302,FIC DIVERSIFICADO INTERNACIONAL,135305010,DERECHO DERIVADOS DE MONEDAS,,,1,99,PESOS,"6094032000,0","5697188000,0",,135305,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,,,,Inversiones,
302,FIC DIVERSIFICADO INTERNACIONAL,161695004,(LD) BCO DAVIVIENDA cta No.482800025215,,,1,99,PESOS,"13784,14","16098,53",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,161695008,(DI) Davivienda Panamá Cta. 10001015161,,,1,99,PESOS,"-8704,77","-10643,89",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,161695010,(BG) Bogotá cta aho Cau No. 049285885,,,1,99,PESOS,"-47,79","65,66",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,161695013,(DI) Bco Bogotá cta aho No 049335086,,,1,99,PESOS,"767270,88","964496,49",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,161695018,BG) Davivienda cta ah No 482800017147,,,1,99,PESOS,"196166,46","196434,57",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,161695145,OCCIDENTAL BANK BARBADOS Cau. 509060 CTE,,,1,99,DOLARES,"1543944,87","1533791,1",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,162825010,EN GARANTIA,,,1,99,PESOS,"441976111,0","512946667,0",,162825,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,225020300,DERECHO VENTA TITULOS,,,1,99,PESOS,"1927831393,39","0,0",,225020,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,,,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,225045300,OBLIGACION VENTA TITULOS,,,1,99,PESOS,"-1930904570,94","0,0",,225045,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,,,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,250105035,REVISORIA FISCAL,,,1,99,PESOS,"0,0","-29382,93",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,250110015,COMISION DE ADMINISTRACION              ,,,1,99,PESOS,"-2030418,13","-1889764,49",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,253105135,LIQUIDACION DERIVADOS,,,1,99,PESOS,"-7322000,0","-58842000,0",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,253105220,CUENTA COMPENSACION DIVISAS,,,1,99,DOLARES,"-2312416,42","0,0",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-21315013900,42","-19978402699,99",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,411405015,INGRESO POR OP REPO,,,1,99,PESOS,"0,0","-11013666,22",,411405,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,411495002,(BG) Bancolombia cta Ah No. 03196256902,,,1,99,PESOS,"0,0","-1359527,14",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,411495008,(DI) Davivienda Panamá Cta. 10001015161,,,1,99,PESOS,"0,0","-777154,94",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,411495013,(DI) Bco Bogotá cta aho No 049335086,,,1,99,PESOS,"0,0","-3930726,61",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,411495014,(DI) Bancolombia cta Ah No. 69000008141,,,1,99,PESOS,"0,0","-2876496,82",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,411495018,BG) Davivienda cta ah No 482800017147,,,1,99,PESOS,"0,0","-40950,17",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
302,FIC DIVERSIFICADO INTERNACIONAL,411495130,ALL FUNDS Cau. 1150500576002 CTE,,,1,99,DOLARES,"0,0","-315994,35",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"900050036,0",,1,99,PESOS,"1396500,0","1396500,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"900129333,0",,1,99,PESOS,"113159,44","113159,44",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"900193055,0",,1,99,PESOS,"3005268,0","3005268,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"900704681,0",,1,99,PESOS,"1617565,0","1617565,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"901023283,0",,1,99,PESOS,"101650,0","101650,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"901317525,0",,1,99,PESOS,"305064,0","305064,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,163035020,IVA DESCONTABLE 19%,"901745377,0",,1,99,PESOS,"110200,0","110200,0",,163035,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,182705010,PROPIEDADES DE INVERSION,,,1,99,PESOS,"381308796966,0","380967883013,0",,182705,Activo,,Activo no corriente,Activos Materiales,Propiedades de Inversión,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,250110015,COMISION DE ADMINISTRACION,,,1,99,PESOS,"-86632191,6","-91097352,81",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,250340010,SOBRE LAS VENTAS POR PAGAR 19%,,,1,99,PESOS,"-1325312140,41","-682040589,13",,250340,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-1062056174469,77","-1116887334264,89",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,410805300,EMISORES NACIONALES,,,1,99,PESOS,"0,0","-39240719380,8",,410805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Por aumento en el valor de mercado Inst. de Pat.,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,411495001,(FIR) Davivienda CTA AH 005000311323,,,1,99,PESOS,"0,0","-1188432,04",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,411495012,(FIR) Bco de Bogota Cta. Aho 049316169,,,1,99,PESOS,"0,0","-106520,86",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,411495014,(FIR) Banco Popular Cta. 500804743994,,,1,99,PESOS,"0,0","4375,38",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,411495017,(FIR) Davivienda CTA AH 482800036030,,,1,99,PESOS,"0,0","-317556,02",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,411495018,(FIR) BANCO POPULAR CTA No. 500805563596,,,1,99,PESOS,"0,0","-177193,09",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,419595120,INGRESO PARQUEADEROS OXO 69,,,1,99,PESOS,"0,0","-69079412,0",,419595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoración Propiedades de Inversión,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,419595705,VALORACION PROPIEDADES DE INVERSION,,,1,99,PESOS,"0,0","-24242656508,0",,419595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoración Propiedades de Inversión,,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,511325010,COMISION CUSTODIA FIJA                  ,,,1,99,PESOS,"0,0","82597896,0",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,511595015,COMISION ADMON FIDEICOMISOS,,,1,99,PESOS,"0,0","381019902,43",,511595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión Bursatil,,,
